device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_validity
477818097,6415707798,"(-0.004390985704958439, 0.07410736382007599)","(-175.03587341308594, 205.25901794433594, 68.85478210449219)",1,4.474395751953125,1,"(-30.061769485473633, 0.7218290567398071, 640.3431396484375)","(0.5712657570838928, 0.48306146264076233, 0.48209765553474426)",1,"(0.004333776421844959, 0.03572220355272293)","(-171.96054077148438, 212.4107208251953, 71.45783233642578)",1,3.999191284179688,1,"(27.83428955078125, -2.686554193496704, 637.2408447265625)","(0.44190770387649536, 0.4947742223739624, 0.4757082462310791)",1
477834751,6415724452,"(-0.0013031420530751348, 0.08180276304483414)","(-173.9474639892578, 203.82522583007812, 68.33293151855469)",1,4.4732513427734375,1,"(-30.124210357666016, 0.7215749621391296, 640.2322387695312)","(0.5714165568351746, 0.4830600321292877, 0.4818819463253021)",1,"(0.003938876558095217, 0.05223797261714935)","(-172.0997314453125, 209.33358764648438, 70.33786010742188)",1,4.0002288818359375,1,"(27.768234252929688, -2.6703901290893555, 637.1355590820312)","(0.4420451819896698, 0.4947255849838257, 0.4754919409751892)",1
477851406,6415741108,"(-0.001134311780333519, 0.0846690833568573)","(-173.887939453125, 203.29119873046875, 68.13855743408203)",1,4.4957427978515625,1,"(-30.208343505859375, 0.710952639579773, 640.011962890625)","(0.5716274976730347, 0.4830884039402008, 0.481449693441391)",1,"(-0.00010009959805756807, 0.05062204226851463)","(-173.52340698242188, 209.63467407226562, 70.44741821289062)",1,4.006744384765625,1,"(27.671199798583984, -2.667065143585205, 636.9232177734375)","(0.4422420561313629, 0.49471592903137207, 0.4750592112541199)",1
477868061,6415757763,"(-0.004190489649772644, 0.08318701386451721)","(-174.9652099609375, 203.56732177734375, 68.23909759521484)",1,4.492721557617188,1,"(-30.236438751220703, 0.6857203841209412, 640.0402221679688)","(0.5716876983642578, 0.48316285014152527, 0.4815087914466858)",1,"(-0.0010119446087628603, 0.05539318546652794)","(-173.84481811523438, 208.74571228027344, 70.1239013671875)",1,4.006393432617188,1,"(27.64899444580078, -2.6813671588897705, 636.9536743164062)","(0.4422951638698578, 0.49475768208503723, 0.4751182794570923)",1
477884715,6415774417,"(-0.004288697149604559, 0.08199656009674072)","(-174.99981689453125, 203.78912353515625, 68.31982421875)",1,4.48175048828125,1,"(-30.29491424560547, 0.6646337509155273, 640.0945434570312)","(0.5718127489089966, 0.4832242429256439, 0.4816228151321411)",1,"(0.0012224140809848905, 0.055444229394197464)","(-173.05723571777344, 208.73622131347656, 70.12043762207031)",1,3.99542236328125,1,"(27.594982147216797, -2.694274663925171, 637.0132446289062)","(0.44242236018180847, 0.49479401111602783, 0.47523266077041626)",1
477901370,6415791072,"(-0.005344873759895563, 0.07775194942951202)","(-175.37210083007812, 204.57997131347656, 68.6076431274414)",1,4.481979370117188,1,"(-30.32253646850586, 0.6595932841300964, 640.2422485351562)","(0.571858823299408, 0.48323917388916016, 0.4819205403327942)",1,"(0.004479150753468275, 0.04703741520643234)","(-171.9093017578125, 210.30250549316406, 70.69051361083984)",1,3.970703125,1,"(27.57909393310547, -2.690478801727295, 637.1630249023438)","(0.4424724280834198, 0.49478021264076233, 0.4755305051803589)",1
477918025,6415807727,"(-0.005871642846614122, 0.07759502530097961)","(-175.5577850341797, 204.6092071533203, 68.61829376220703)",1,4.4822845458984375,1,"(-30.35451316833496, 0.6972521543502808, 640.1653442382812)","(0.5719375610351562, 0.4831259846687317, 0.48177000880241394)",1,"(0.0029556674417108297, 0.05194202437996864)","(-172.4462890625, 209.3887176513672, 70.35792541503906)",1,3.969268798828125,1,"(27.543807983398438, -2.645179033279419, 637.0888061523438)","(0.4425434470176697, 0.4946448504924774, 0.4753789007663727)",1
477934680,6415824382,"(-0.006240081507712603, 0.08275393396615982)","(-175.68765258789062, 203.6480255126953, 68.26846313476562)",1,4.4836273193359375,1,"(-30.36361312866211, 0.7272698283195496, 640.1634521484375)","(0.5719574689865112, 0.48303645849227905, 0.48176708817481995)",1,"(0.0038298831786960363, 0.05013139173388481)","(-172.13815307617188, 209.72607421875, 70.48070526123047)",1,3.976104736328125,1,"(27.5313720703125, -2.612295627593994, 637.087890625)","(0.4425705373287201, 0.49454620480537415, 0.47537562251091003)",1
477951334,6415841036,"(-0.006370636634528637, 0.0778711810708046)","(-175.73367309570312, 204.55775451660156, 68.59956359863281)",1,4.478271484375,1,"(-30.38231658935547, 0.7442795634269714, 640.0958862304688)","(0.5720060467720032, 0.48298507928848267, 0.48163390159606934)",1,"(0.007040396332740784, 0.03877691924571991)","(-171.0065155029297, 211.84158325195312, 71.25069427490234)",1,3.988693237304688,1,"(27.505165100097656, -2.594961643218994, 637.0223388671875)","(0.4426226317882538, 0.49449455738067627, 0.4752423167228699)",1
477967989,6415857691,"(-0.00461969617754221, 0.07604335993528366)","(-175.1165008544922, 204.8983154296875, 68.72348022460938)",1,4.474822998046875,1,"(-30.391979217529297, 0.7634535431861877, 640.002197265625)","(0.5720371007919312, 0.4829273223876953, 0.4814477562904358)",1,"(0.007122401148080826, 0.04501746594905853)","(-170.97760009765625, 210.67886352539062, 70.8274917602539)",1,3.977813720703125,1,"(27.484451293945312, -2.571678876876831, 636.9300537109375)","(0.4426596462726593, 0.49442562460899353, 0.4750560224056244)",1
477984644,6415874346,"(-0.005163099151104689, 0.07693888247013092)","(-175.30801391601562, 204.7314453125, 68.66277313232422)",1,4.473159790039063,1,"(-30.409523010253906, 0.7905731201171875, 639.99560546875)","(0.5720764398574829, 0.4828461706638336, 0.48143628239631653)",1,"(0.005287564359605312, 0.04843924567103386)","(-171.6243438720703, 210.04135131835938, 70.59544372558594)",1,3.965744018554688,1,"(27.46263885498047, -2.5404579639434814, 636.9254150390625)","(0.44270747900009155, 0.4943317472934723, 0.4750445485115051)",1
478001298,6415891001,"(4.6666700654895976e-05, 0.07307444512844086)","(-173.47166442871094, 205.45143127441406, 68.92489624023438)",1,4.4762115478515625,1,"(-30.42078971862793, 0.7892088294029236, 639.9999389648438)","(0.5721011161804199, 0.48284992575645447, 0.4814460575580597)",1,"(0.005155911669135094, 0.05371396243572235)","(-171.67074584960938, 209.05860900878906, 70.23773956298828)",1,3.964630126953125,1,"(27.454940795898438, -2.5355958938598633, 636.9303588867188)","(0.4427250921726227, 0.4943169057369232, 0.47505369782447815)",1
478017953,6415907656,"(-0.004223586060106754, 0.07108857482671738)","(-174.97686767578125, 205.82142639160156, 69.05955505371094)",1,4.478790283203125,1,"(-30.421533584594727, 0.8193041682243347, 639.7882080078125)","(0.5721246600151062, 0.4827593266963959, 0.48102307319641113)",1,"(0.006575930397957563, 0.05562221258878708)","(-171.17019653320312, 208.7030487060547, 70.10833740234375)",1,3.960769653320313,1,"(27.44196319580078, -2.504805326461792, 636.7186279296875)","(0.44273313879966736, 0.49422726035118103, 0.474629282951355)",1
478034608,6415924311,"(-0.008358786813914776, 0.07093505561351776)","(-176.4344482421875, 205.85003662109375, 69.06990814208984)",1,4.478240966796875,1,"(-30.364389419555664, 0.8437434434890747, 639.9423828125)","(0.571980357170105, 0.48268890380859375, 0.48132580518722534)",1,"(0.0069485618732869625, 0.05577109009027481)","(-171.0388641357422, 208.67527770996094, 70.09827423095703)",1,3.9534759521484375,1,"(27.508041381835938, -2.4838857650756836, 636.8673095703125)","(0.44259878993034363, 0.49416452646255493, 0.47493189573287964)",1
478051262,6415940965,"(-0.004745766054838896, 0.07284718006849289)","(-175.1609344482422, 205.49380493164062, 68.94025421142578)",1,4.4897003173828125,1,"(-30.316675186157227, 0.8778942227363586, 639.9426879882812)","(0.5718732476234436, 0.4825885593891144, 0.4813220202922821)",1,"(0.010985012166202068, 0.058016493916511536)","(-169.6160888671875, 208.2569580078125, 69.94599914550781)",1,3.963577270507813,1,"(27.55013656616211, -2.4535934925079346, 636.8636474609375)","(0.4425033628940582, 0.49407508969306946, 0.47492799162864685)",1
478067917,6415957620,"(0.001126456423662603, 0.07697847485542297)","(-173.09107971191406, 204.72409057617188, 68.66008758544922)",1,4.49786376953125,1,"(-30.283681869506836, 0.9001169800758362, 639.906005859375)","(0.5718031525611877, 0.4825231432914734, 0.48124560713768005)",1,"(0.011035262607038021, 0.04996505379676819)","(-169.59837341308594, 209.757080078125, 70.49193572998047)",1,3.970535278320313,1,"(27.58163070678711, -2.437730312347412, 636.8238525390625)","(0.44242849946022034, 0.4940290153026581, 0.4748510718345642)",1
478084572,6415974275,"(-0.00018582685152068734, 0.07194041460752487)","(-173.55361938476562, 205.6627655029297, 69.00170135498047)",1,4.499069213867188,1,"(-30.24903678894043, 0.9282426834106445, 640.0162353515625)","(0.5717137455940247, 0.4824409782886505, 0.48146265745162964)",1,"(0.007170790806412697, 0.04823271185159683)","(-170.96054077148438, 210.079833984375, 70.60941314697266)",1,3.973800659179688,1,"(27.62746810913086, -2.4212727546691895, 636.93017578125)","(0.44233566522598267, 0.49397969245910645, 0.4750673770904541)",1
478101226,6415990929,"(-0.001519739511422813, 0.07174951583147049)","(-174.02381896972656, 205.69827270507812, 69.01471710205078)",1,4.5021820068359375,1,"(-30.26028823852539, 0.9389616250991821, 639.7415771484375)","(0.5717675685882568, 0.48240724205970764, 0.48091503977775574)",1,"(0.0035410684067755938, 0.04440050199627876)","(-172.23995971679688, 210.79383850097656, 70.86931610107422)",1,3.98675537109375,1,"(27.59695053100586, -2.414069175720215, 636.6571044921875)","(0.4423774480819702, 0.4939607083797455, 0.4745190441608429)",1
478117881,6416007584,"(0.0004396777367219329, 0.08242100477218628)","(-173.33314514160156, 203.7100067138672, 68.29107666015625)",1,4.4959259033203125,1,"(-30.26106071472168, 0.9539931416511536, 639.6325073242188)","(0.5717805624008179, 0.48236188292503357, 0.48069727420806885)",1,"(0.0029211558867245913, 0.0379946306347847)","(-172.45846557617188, 211.98731994628906, 71.30371856689453)",1,3.992950439453125,1,"(27.59395980834961, -2.4035680294036865, 636.5477905273438)","(0.4423733055591583, 0.4939305782318115, 0.4743002951145172)",1
478134536,6416024240,"(-0.0008558327099308372, 0.08815918117761612)","(-173.789794921875, 202.64093017578125, 67.90189361572266)",1,4.499435424804688,1,"(-30.233308792114258, 0.9528734683990479, 639.6847534179688)","(0.5717130899429321, 0.4823662340641022, 0.4807990789413452)",1,"(0.006918550468981266, 0.03551313653588295)","(-171.04945373535156, 212.4496612548828, 71.4720230102539)",1,3.99554443359375,1,"(27.625213623046875, -2.4082911014556885, 636.5974731445312)","(0.44230806827545166, 0.4939449429512024, 0.4744023382663727)",1
478151190,6416040894,"(-0.0008300738409161568, 0.08512062579393387)","(-173.7807159423828, 203.2070770263672, 68.10794067382812)",1,4.500885009765625,1,"(-30.19580078125, 0.9515075087547302, 639.5380249023438)","(0.5716449022293091, 0.48237043619155884, 0.48050230741500854)",1,"(0.006864125840365887, 0.0323711559176445)","(-171.06863403320312, 213.03506469726562, 71.68507385253906)",1,3.99395751953125,1,"(27.649322509765625, -2.4149208068847656, 636.4478149414062)","(0.4422394931316376, 0.49396729469299316, 0.47410547733306885)",1
478167845,6416057549,"(-0.0005594121757894754, 0.08081664144992828)","(-173.685302734375, 204.00897216796875, 68.39982604980469)",1,4.500396728515625,1,"(-30.156700134277344, 0.948244571685791, 639.4293212890625)","(0.5715691447257996, 0.48238059878349304, 0.4802815020084381)",1,"(0.007370988372713327, 0.03402847424149513)","(-170.88998413085938, 212.72628784179688, 71.5726547241211)",1,3.99749755859375,1,"(27.676250457763672, -2.419353723526001, 636.336181640625)","(0.4421682357788086, 0.4939826726913452, 0.4738847613334656)",1
478184500,6416074204,"(0.0020535134244710207, 0.08198150992393494)","(-172.76426696777344, 203.79193115234375, 68.3208236694336)",1,4.5113372802734375,1,"(-30.131349563598633, 0.9439452886581421, 639.6223754882812)","(0.5714923143386841, 0.48239514231681824, 0.48066478967666626)",1,"(0.0118000078946352, 0.038657959550619125)","(-169.32882690429688, 211.86376953125, 71.25871276855469)",1,3.9951171875,1,"(27.709613800048828, -2.423924446105957, 636.5271606445312)","(0.44211211800575256, 0.4939948618412018, 0.47426915168762207)",1
478201155,6416090858,"(0.005486640613526106, 0.08337459713220596)","(-171.5541534423828, 203.53233337402344, 68.22640991210938)",1,4.5252685546875,1,"(-30.13653564453125, 0.9312130808830261, 639.6080322265625)","(0.571505606174469, 0.48243284225463867, 0.4806365966796875)",1,"(0.009865089319646358, 0.03538857772946358)","(-170.01084899902344, 212.472900390625, 71.48041534423828)",1,4.00628662109375,1,"(27.703048706054688, -2.435210704803467, 636.513427734375)","(0.44212570786476135, 0.49402862787246704, 0.47424134612083435)",1
478217809,6416107512,"(0.0066278972662985325, 0.08248204737901688)","(-171.15188598632812, 203.6986541748047, 68.28692626953125)",1,4.521209716796875,1,"(-30.139755249023438, 0.9186456203460693, 639.7767944335938)","(0.5714953541755676, 0.4824711084365845, 0.4809739887714386)",1,"(0.008726818487048149, 0.03496936708688736)","(-170.41204833984375, 212.55101013183594, 71.50884246826172)",1,4.010650634765625,1,"(27.713619232177734, -2.4440762996673584, 636.6819458007812)","(0.44211864471435547, 0.49405330419540405, 0.47457897663116455)",1
478234464,6416124167,"(0.00784735381603241, 0.086332306265831)","(-170.7220458984375, 202.98130798339844, 68.02579498291016)",1,4.5250091552734375,1,"(-30.123577117919922, 0.9072005748748779, 640.00341796875)","(0.5714356303215027, 0.48250681161880493, 0.4814251661300659)",1,"(0.010838005691766739, 0.03797660395503044)","(-169.6678924560547, 211.9906768798828, 71.30493927001953)",1,4.0206451416015625,1,"(27.746227264404297, -2.4527180194854736, 636.9066162109375)","(0.44206759333610535, 0.4940771758556366, 0.4750308692455292)",1
478251119,6416140822,"(0.00898897834122181, 0.08778943866491318)","(-170.3196258544922, 202.70982360839844, 67.92698669433594)",1,4.5276641845703125,1,"(-30.1013240814209, 0.9010872840881348, 640.0111694335938)","(0.5713853240013123, 0.48252564668655396, 0.48143860697746277)",1,"(0.011037212796509266, 0.04137401655316353)","(-169.59768676757812, 211.3577117919922, 71.0745620727539)",1,4.02862548828125,1,"(27.770843505859375, -2.456526756286621, 636.9121704101562)","(0.4420129656791687, 0.49408915638923645, 0.4750440716743469)",1
478267773,6416157476,"(0.01022725272923708, 0.08312706649303436)","(-169.8831787109375, 203.5784912109375, 68.24317169189453)",1,4.542251586914063,1,"(-30.072467803955078, 0.883169949054718, 640.0851440429688)","(0.5713135600090027, 0.4825800955295563, 0.4815836250782013)",1,"(0.009259320795536041, 0.045760903507471085)","(-170.224365234375, 210.54039001464844, 70.77703094482422)",1,4.0458526611328125,1,"(27.807186126708984, -2.4703869819641113, 636.9830932617188)","(0.44193869829177856, 0.4941306710243225, 0.47518908977508545)",1
478284428,6416174131,"(0.009814840741455555, 0.09040839225053787)","(-170.02854919433594, 202.22186279296875, 67.7494125366211)",1,4.54364013671875,1,"(-30.039958953857422, 0.8534690737724304, 640.1380615234375)","(0.5712360739707947, 0.48266956210136414, 0.48168614506721497)",1,"(0.0030761812813580036, 0.04933192580938339)","(-172.40382385253906, 209.8750457763672, 70.53487396240234)",1,4.042205810546875,1,"(27.844356536865234, -2.497232675552368, 637.0330810546875)","(0.44186076521873474, 0.4942112863063812, 0.47529247403144836)",1
478301083,6416190786,"(0.008410830050706863, 0.08607449382543564)","(-170.5234375, 203.02935791015625, 68.04326629638672)",1,4.5513458251953125,1,"(-30.028980255126953, 0.8215745091438293, 640.0650634765625)","(0.5712198615074158, 0.4827643632888794, 0.4815393090248108)",1,"(0.005052999593317509, 0.04827413707971573)","(-171.70703125, 210.07212829589844, 70.60659790039062)",1,4.052032470703125,1,"(27.84778594970703, -2.525827646255493, 636.9595947265625)","(0.44184648990631104, 0.4942978322505951, 0.4751461148262024)",1
478317737,6416207440,"(0.005054352339357138, 0.07300971448421478)","(-171.70655822753906, 205.46351623535156, 68.92923736572266)",1,4.551361083984375,1,"(-30.013975143432617, 0.7793958187103271, 640.1241455078125)","(0.5711809992790222, 0.4828905165195465, 0.4816557765007019)",1,"(0.008054466918110847, 0.03635811805725098)","(-170.6490478515625, 212.29226684570312, 71.41466522216797)",1,4.06109619140625,1,"(27.866832733154297, -2.5728142261505127, 637.0174560546875)","(0.4418104290962219, 0.4944380819797516, 0.4752638041973114)",1
478334392,6416224094,"(0.0023380948696285486, 0.07387932389974594)","(-172.66400146484375, 205.30148315429688, 68.87028503417969)",1,4.558853149414063,1,"(-29.998451232910156, 0.773557722568512, 640.0997314453125)","(0.5711490511894226, 0.4829081594944, 0.4816054701805115)",1,"(0.007704856805503368, 0.03582245483994484)","(-170.77227783203125, 212.39205932617188, 71.45101165771484)",1,4.077163696289063,1,"(27.877567291259766, -2.5807957649230957, 636.991943359375)","(0.4417840540409088, 0.4944625794887543, 0.4752137362957001)",1
